date,user,indicator_type,indicator,label,tweetlink
2022-03-31 10:50:54,drb_ra,ip,81.70.242.26,#CobaltStrike,https://twitter.com/drb_ra/status/1509483366588063764
2022-03-31 10:51:15,drb_ra,ip,106.55.170.153,#CobaltStrike,https://twitter.com/drb_ra/status/1509483454697721865
2022-03-31 10:51:24,drb_ra,ip,101.43.208.122,#CobaltStrike,https://twitter.com/drb_ra/status/1509483492266160132
2022-03-31 10:51:25,ecarlesi,url,http://secureivlin.com/,#phishing,https://twitter.com/ecarlesi/status/1509483500155686918
2022-03-31 10:51:25,ecarlesi,url,https://secureaib-support.com/,#phishing,https://twitter.com/ecarlesi/status/1509483497391595527
2022-03-31 10:52:31,malwrhunterteam,ip,47.106.220.187,,https://twitter.com/malwrhunterteam/status/1509483775788564483
2022-03-31 10:54:29,ecarlesi,url,http://securefline.com/login.php,#phishing,https://twitter.com/ecarlesi/status/1509484271303544834
2022-03-31 10:55:05,3xp0rtblog,domain,panelss.xyz,#malware,https://twitter.com/3xp0rtblog/status/1509484419354144774
2022-03-31 11:00:49,ecarlesi,url,http://vertifica-dispositivo.com/,#phishing,https://twitter.com/ecarlesi/status/1509485863700512773
2022-03-31 11:04:16,ecarlesi,url,http://nhsapplyfor-pass.com/,#phishing,https://twitter.com/ecarlesi/status/1509486733179731968
2022-03-31 11:06:06,ecarlesi,url,http://secureivlin.com/login.php,#phishing,https://twitter.com/ecarlesi/status/1509487194456666114
2022-03-31 11:06:06,ecarlesi,url,https://sinceriumus.com/seci6u5rt87u6ytg34erdfg76yt/,#phishing,https://twitter.com/ecarlesi/status/1509487192149827591
2022-03-31 11:08:08,ecarlesi,url,https://connectionchains.com/,#phishing,https://twitter.com/ecarlesi/status/1509487705008353284
2022-03-31 11:08:18,ecarlesi,url,https://connectionchains.com/index.htm,#phishing,https://twitter.com/ecarlesi/status/1509487748767436800
2022-03-31 11:08:31,kubotaa3,url,https://smbc.co.jp.dixiba.com/,#phishing,https://twitter.com/kubotaa3/status/1509487802895208461
2022-03-31 11:09:52,ecarlesi,url,https://repayment-ref7454.com/,#phishing,https://twitter.com/ecarlesi/status/1509488142482509829
2022-03-31 11:11:23,smica83,url,https://alliflaammeem.com/wp-content/plugins/netbankar/mkb/v3/index.php,#phishing,https://twitter.com/smica83/status/1509488524764008453
2022-03-31 11:18:06,ecarlesi,url,https://axielnfirnity.com,#phishing,https://twitter.com/ecarlesi/status/1509490214322184195
2022-03-31 11:25:50,kubotaa3,ip,149.57.198.12,#phishing,https://twitter.com/kubotaa3/status/1509492157786501123
2022-03-31 11:25:50,kubotaa3,url,https://www.visa.co.jp.dsdsdjf.xyz/,#phishing,https://twitter.com/kubotaa3/status/1509492157786501123
2022-03-31 11:28:18,__0XYC__,sha256,08334f25d72a312b962555d710cd8e7d60f28e75a85b2b15b9bed5c71bcf8c45,,https://twitter.com/__0XYC__/status/1509492778337718277
2022-03-31 11:28:18,__0XYC__,url,https://ncoc-update.app.link/order,,https://twitter.com/__0XYC__/status/1509492778337718277
2022-03-31 11:35:02,HeliosCert,sha256,c2ffd4b5dd3b46e4277c33c54ff8d5424aeee7288502dc4c8505739fba3101e3,#malware,https://twitter.com/HeliosCert/status/1509494476078788608
2022-03-31 11:35:54,AP_Zenmashi,ip,107.172.190.96,#phishing,https://twitter.com/AP_Zenmashi/status/1509494693658492933
2022-03-31 11:36:05,__0XYC__,sha256,50dfd84cc759c62b0b8830c585f45026ef66465e90b1ff3a77204c456660e971,,https://twitter.com/__0XYC__/status/1509494737044217865
2022-03-31 11:40:31,kubotaa3,url,https://id-connect-jp.mvcrbv.cn/,#phishing,https://twitter.com/kubotaa3/status/1509495854948052993
2022-03-31 11:40:31,kubotaa3,ip,104.223.15.233,#phishing,https://twitter.com/kubotaa3/status/1509495854948052993
2022-03-31 11:40:31,kubotaa3,url,https://aupay-pauone-jp.gzswlhls.com/,#phishing,https://twitter.com/kubotaa3/status/1509495854948052993
2022-03-31 11:40:31,kubotaa3,url,https://market-auone.cojnind.cn/,#phishing,https://twitter.com/kubotaa3/status/1509495854948052993
2022-03-31 11:40:31,kubotaa3,url,https://auto-market-jp.mobysnewt.com/,#phishing,https://twitter.com/kubotaa3/status/1509495854948052993
2022-03-31 11:47:20,ecarlesi,url,http://ca-linker.com/original/,#phishing,https://twitter.com/ecarlesi/status/1509497571001212934
2022-03-31 11:56:42,ecarlesi,url,https://bookmytest-kit.com/,#phishing,https://twitter.com/ecarlesi/status/1509499926530519045
2022-03-31 12:00:21,ScumBots,sha256,2b15cb9ae88ee3aa9a9fe8a27479a570062c8c31e0b28f264f0223412221fb93,,https://twitter.com/ScumBots/status/1509500845540450304
2022-03-31 12:00:21,ScumBots,ip,95.216.221.82,,https://twitter.com/ScumBots/status/1509500845540450304
2022-03-31 12:05:02,HeliosCert,sha256,8e780f8182804616530caea8cbf09ba1a73e040b0821535da7951062bc34eff8,#malware,https://twitter.com/HeliosCert/status/1509502026513846277
2022-03-31 12:05:02,HeliosCert,ip,1.165.210.184,#malware,https://twitter.com/HeliosCert/status/1509502026513846277
2022-03-31 12:12:35,ecarlesi,url,https://accueil-ameli.fr,#phishing,https://twitter.com/ecarlesi/status/1509503926013677572
2022-03-31 12:14:00,IntezerLabs,md5,eda8d43b2912eba1eb9379b66aa782cc,,https://twitter.com/IntezerLabs/status/1509504281250045959
2022-03-31 12:14:21,ecarlesi,url,https://krexng.com/krex.zip,#phishing,https://twitter.com/ecarlesi/status/1509504369271742479
2022-03-31 12:20:18,ecarlesi,url,https://reference7323.com/,#phishing,https://twitter.com/ecarlesi/status/1509505868437544962
2022-03-31 12:22:40,malwrhunterteam,sha256,9983d3e66ea37fcb890903af364c2489c33c541763e178c9c6763279503ec931,,https://twitter.com/malwrhunterteam/status/1509506461700960259
2022-03-31 12:22:40,malwrhunterteam,sha256,562cc6420812678baea08bd0d1f450d2d0185215911a72d59b4a727901e6b558,,https://twitter.com/malwrhunterteam/status/1509506461700960259
2022-03-31 12:30:02,HeliosCert,sha256,89f0d1195df4ff42f0d0ff7726474b2ad6a135cbc78f255ff89b19903459bc67,#malware,https://twitter.com/HeliosCert/status/1509508314597580800
2022-03-31 12:30:02,HeliosCert,ip,222.255.72.209,#malware,https://twitter.com/HeliosCert/status/1509508314597580800
2022-03-31 12:30:59,PhishStats,ip,156.38.224.35,#phishing,https://twitter.com/PhishStats/status/1509508555359100929
2022-03-31 12:30:59,PhishStats,url,http://dbsprivate.com/,#phishing,https://twitter.com/PhishStats/status/1509508555359100929
